Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunkIndex,chunkSize,enhancementTimestamp,enhancementVersion,extractedAt,grade,loc_lines,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,totalPages
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_256,256,"153\nУрóк 8\n6) , пожа\ń\nлуйста, ваш слова\ń\nрь. (дать)\n7) \n, пожа\ń\nлуйста, На\ń\nде письмо\ń\n. (переда\ń\nть)\n8) \n, пожа\ń\nлуйста, чай на стол. (поста\ń\nвить)\n12 模仿示例改变句子。说一说句子改变以后意思是否有变化。 Образе\ń\nц: Вы не пока\ń\nжете нам свою\ń\n фотогра\ń\nфию? Покажи\ń\nте нам, пожа\ń\nлуйста, ва\ń\nшу фотогра\ń\nфию.\n1) Вы не принесёте ка\ń\nрту Росси\ń\nи?\n2) Вы не ска\ń\nжете, где нахо\ń\nдится Большо\ń\nй теа\ń\nтр?\n3) Вы не объясни\ń\nте мне э\ń\nто сло\ń\nво?\n4) Вы не войдёте в ко\ń\nмнату?\n5) Вы не напи\ń\nшете письмо\ń\n роди\ń\nтелям?\n6) Вы не прове\ń\nрите на\ń\nши дома\ń\nшние зада\ń\nния?\n13 说一说他们应该做什么。 Образе\ń\nц: Ни\ń\nна, почему\ń\n ты не чита\ń\nешь уче\ń\nбник? Все чита\ń\nют и ты чита\ń\nй!\n1) Ван Ян, почему\ń\n ты не у\ń\nчишь стихотворе\ń\nние? Все у\ń\nчат и ты \n!\n2) Аня и Ира, почему\ń\n вы не де\ń\nлаете э\ń\nто зада\ń\nние? Все де\ń\nлают и вы \n!\n3) Ви\ń\nтя и Пе\ń\nтя, почему\ń\n вы не занима\ń\nетесь спо\ń\nртом? Все занима\ń\nются и вы \n!\n4) Ма\ń\nма, почему\ń\n ты не покупа\ń\nешь э\ń",965,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,256,993,2025-07-21T14:24:49.767Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.04822695035460993,0.7,0.965,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_257,257,"вы не де\ń\nлаете э\ń\nто зада\ń\nние? Все де\ń\nлают и вы \n!\n3) Ви\ń\nтя и Пе\ń\nтя, почему\ń\n вы не занима\ń\nетесь спо\ń\nртом? Все занима\ń\nются и вы \n!\n4) Ма\ń\nма, почему\ń\n ты не покупа\ń\nешь э\ń\nти вку\ń\nсные я\ń\nблоки? Все покупа\ń\nют и ты \n!\n5) Пе\ń\nтя, почему\ń\n ты не помога\ń\nешь ба\ń\nбушке? Все помога\ń\nют и ты \n!\n6) Ле\ń\nна, почему\ń\n ты не рабо\ń\nтаешь? Все рабо\ń\nтают и ты \n!\n7) Де\ń\nти, почему\ń\n вы не приезжа\ń\nете к нам в го\ń\nсти? Все приезжа\ń\nют и вы \n!\n8) Де\ń\nвочки, почему\ń\n вы не обе\ń\nдаете? Други\ń\nе де\ń\nти обе\ń\nдают и вы \n!\n14 根据下列情景向他们提出建议或劝告。 Образе\ń\nц: Ма\ń\nша смо\ń\nтрит уже\ń\n тре\ń\nтий фильм, а ей на\ń\nдо гото\ń\nвить обе\ń\nд. — Ма\ń\nша, гото\ń\nвь обе\ń\nд!",691,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,257,709,2025-07-21T14:24:49.767Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.03305785123966942,0.7,0.691,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_258,258,"154\nУрóк 8\n1) Ви\ń\nтя весь день игра\ń\nет на компью\ń\nтере, а ему\ń\n на\ń\nдо реша\ń\nть зада\ń\nчи. — Ви\ń\nтя,\n зада\ń\nчи!\n2) Де\ń\nдушка На\ń\nди живёт далеко\ń\n. Он всегда\ń\n ду\ń\nмает о свое\ń\nй вну\ń\nчке и лю\ń\nбит, \nкогда\ń\n она\ń\n пи\ń\nшет ему\ń\n пи\ń\nсьма. — На\ń\nдя, де\ń\nдушке письмо\ń\n.\n3) Пе\ń\nтя игра\ń\nет на компью\ń\nтере, а ему\ń\n на\ń\nдо учи\ń\nть стихотворе\ń\nния. \n— Пе\ń\nтя, стихотворе\ń\nния!\n4) Оле\ń\nг не зна\ń\nет, как по-кита\ń\nйски сказа\ń\nть «соль». — Сун Да, \n, пожа\ń\nлуйста, как по-кита\ń\nйски бу\ń\nдет «соль»?\n5) У Ви\ń\nти за\ń\nвтра бу\ń\nдет экза\ń\nмен, а он не спит. Он разгова\ń\nривает по \nтелефо\ń\nну с дру\ń\nгом. \n— Ви\ń\nтя, уже\ń\n по\ń\nздно! !\n6) Ма\ń\nма собира\ń\nется гото\ń\nвить пельме\ń\nни, но до\ń\nма нет мя\ń\nса. На\ń\nдо купи\ń\nть \nмя\ń\nсо. Ма\ń\nма говори\ń\nт Андре\ń\nю: \n— Андре\ń\nй, в магази\ń\nн, мя\ń\nсо! \nСравни\ń\nте!\n请求对方不要做某事时，一般用未完成体动词命令式。 完成体动词命令式\nне\n＋未完成体动词命令式\nПрочита\ń\nйте... Не чита\ń\nйте...\nПосмотри\ń\nте...Не смотри\ń\nте...",969,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,258,997,2025-07-21T14:24:49.767Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.055873925501432664,0.7,0.969,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_259,259,"́\nма говори\ń\nт Андре\ń\nю: \n— Андре\ń\nй, в магази\ń\nн, мя\ń\nсо! \nСравни\ń\nте!\n请求对方不要做某事时，一般用未完成体动词命令式。 完成体动词命令式\nне\n＋未完成体动词命令式\nПрочита\ń\nйте... Не чита\ń\nйте...\nПосмотри\ń\nте...Не смотри\ń\nте...\nСде\ń\nлайте...Не де\ń\nлайте...\nКупи\ń\nте...Не покупа\ń\nйте...\nВозьми\ń\nте...Не бери\ń\nте...\n15 建议他们不要做这些事情。 Образе\ń\nц: — Ка\ń\nтя, ты уже\ń\n прочита\ń\nла э\ń\nту кни\ń\nгу? — Да, прочита\ń\nла, но она\ń\n неинтере\ń\nсная. Не чита\ń\nй её.\n1) — Ва\ń\nся, ты уже\ń\n купи\ń\nл я\ń\nблоки в том магази\ń\nне? — Да, купи\ń\nл, но они\ń\n невку\ń\nсные. \n.",532,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,259,547,2025-07-21T14:24:49.767Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.12468827930174564,0.7,0.532,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_260,260,"155\nУрóк 8\n2) — Аня, ты уже\ń\n съе\ń\nла моро\ń\nженое? — Да, я съе\ń\nла, но у тебя\ń\n грипп. \n.\n3) — Ве\ń\nра, Са\ń\nша дал тебе\ń\n но\ń\nвый фильм вчера\ń\n. Ты его\ń\n уже\ń\n посмотре\ń\nла? \n— Да, посмотре\ń\nла, но он дли\ń\nнный и ску\ń\nчный. \n.\n4) — Аня, ты уже\ń\n позвони\ń\nла ба\ń\nбушке? \n— Да, позвони\ń\nла. \n.\n5) — Ми\ń\nша, ты уже\ń\n объясни\ń\nл текст бра\ń\nту? — Да, объясни\ń\nл. \n.\n16 注意听对话并完成下列任务。 Сун Да: Са\ń\nша, скажи\ń\n, у тебя\ń\n есть моби\ń\nльный телефо\ń\nн? \nСа\ń\nша: Коне\ń\nчно, есть. \nСун Да: Покажи\ń\n , пожа\ń\nлуйста.\nСа\ń\nша: Вот, посмотри\ń\n !\nСун Да: Ой, како\ń\nй краси\ń\nвый! Он но\ń\nвый?\nСа\ń\nша: Он не но\ń\nвый, но хоро\ń\nший, рабо\ń\nтает бы\ń\nстро. Мне о\ń\nчень \nнра\ń\nвится.\nСун Да: А мой телефо\ń\nн уже\ń\n ста\ń\nрый и рабо\ń\nтает ме\ń\nдленно. Са\ń\nша: Тогда\ń\n купи\ń\n но\ń\nвый! Я зна\ń\nю оди\ń\nн хоро\ń\nший и недорого\ń\nй магази\ń\nн. \nХо\ń\nчешь, пойдём туда\ń\n вме\ń\nсте?\nСун Да: Коне\ń\nчно, пойдём!\nВ магази\ń\nне\nПродаве\ń\nц: Здра\ń\nвствуйте! Я могу\ń",977,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,260,996,2025-07-21T14:24:49.767Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.017316017316017316,0.7,0.977,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_261,261,"́\n купи\ń\n но\ń\nвый! Я зна\ń\nю оди\ń\nн хоро\ń\nший и недорого\ń\nй магази\ń\nн. \nХо\ń\nчешь, пойдём туда\ń\n вме\ń\nсте?\nСун Да: Коне\ń\nчно, пойдём!\nВ магази\ń\nне\nПродаве\ń\nц: Здра\ń\nвствуйте! Я могу\ń\n вам помо\ń\nчь?\nСун Да: Здра\ń\nвствуйте, скажи\ń\nте, пожа\ń\nлуйста, каки\ń\nе у вас есть недороги\ń\nе, \nно хоро\ń\nшие моби\ń\nльные телефо\ń\nны? \nПродаве\ń\nц: Посмотри\ń\nте! Вот э\ń\nтот телефо\ń\nн о\ń\nчень хоро\ń\nший, но немно\ń\nго \nдорого\ń\nй. Вот э\ń\nтот то\ń\nже хоро\ń\nший, мо\ń\nжно писа\ń\nть пи\ń\nсьма в \nИнтерне\ń\nте. Како\ń\nй вам нра\ń\nвится? \nСун Да: Мне нра\ń\nвится э\ń\nтот. Покажи\ń\nте, пожа\ń\nлуйста!\nСа\ń\nша: Хоро\ń\nший телефо\ń\nн! \nСун Да: Ла\ń\nдно, возьму\ń\n э\ń\nтот. Скажи\ń\nте, ско\ń\nлько он сто\ń\nит?\nПродаве\ń\nц: Ме\ń\nсяц наза\ń\nд он сто\ń\nил три ты\ń\nсячи рубле\ń\nй, но сего\ń\nдня вы мо\ń\nжете",805,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,261,811,2025-07-21T14:24:49.767Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,,0.5,0.805,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_262,262,"156\nУрóк 8\nкупи\ń\nть недо\ń\nрого, сего\ń\nдня он сто\ń\nит две ты\ń\nсячи рубле\ń\nй. \nСун Да: Отли\ń\nчная цена\ń\n, я возьму\ń\n. Куда\ń\n мо\ń\nжно плати\ń\nть?\nПродаве\ń\nц: Посмотри\ń\nте, туда\ń\n.\nСун Да: Спаси\ń\nбо большо\ń\nе! \nПродаве\ń\nц: Пожа\ń\nлуйста! Приходи\ń\nте к нам ещё!\n1) 分角色朗读对话。 2) 回答下列问题。 (1) Како\ń\nй телефо\ń\nн у Са\ń\nши? А у Сун Да? (2) Что Са\ń\nша говори\ń\nт Сун Да? (3) Куда\ń\n они\ń\n иду\ń\nт вме\ń\nсте? (4) Что они\ń\n спра\ń\nшивают в магази\ń\nне? (5) Како\ń\nй телефо\ń\nн хо\ń\nчет купи\ń\nть Сун Да? Ско\ń\nлько он сто\ń\nит? (6) Как вы ду\ń\nмаете, продаве\ń\nц в э\ń\nтом магази\ń\nне хоро\ń\nший? \n3) 3人一组模仿练习16编对话。 17 将对话补充完整。 1) Что говори\ń\nт продаве\ń\nц? — \n? — Здра\ń\nвствуйте, ско\ń\nлько сто\ń\nят э\ń\nти я\ń\nблоки? — \n. — О, так до\ń\nрого! А они\ń\n хоро\ń\nшие? — \n. — Хорошо\ń\n, я возьму\ń\n. Куда\ń\n мо\ń\nжно плати\ń\nть? — \n. — Спаси\ń\nбо. — \n.\n2) Что говори\ń\nт покупа\ń\nтель? — Здра\ń\nвствуйте, я могу\ń",920,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,262,998,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.04559270516717325,0.7999999999999999,0.92,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_263,263,"́\nрого! А они\ń\n хоро\ń\nшие? — \n. — Хорошо\ń\n, я возьму\ń\n. Куда\ń\n мо\ń\nжно плати\ń\nть? — \n. — Спаси\ń\nбо. — \n.\n2) Что говори\ń\nт покупа\ń\nтель? — Здра\ń\nвствуйте, я могу\ń\n вам помо\ń\nчь? — \n. — Посмотри\ń\nте э\ń\nто кра\ń\nсное пла\ń\nтье. Очень краси\ń\nвое! — \n. — Вы не лю\ń\nбите кра\ń\nсный цвет? А како\ń\nй цвет вы лю\ń\nбите?",328,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,263,370,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,,0.5,0.328,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_264,264,"157\nУрóк 8 — . — Вот, посмотри\ń\nте, прекра\ń\nсное си\ń\nнее пла\ń\nтье. И цена\ń\n отли\ń\nчная! — \n? — Это пла\ń\nтье сто\ń\nит 156 рубле\ń\nй. Возьмёте? — \n. — Прекра\ń\nсно, плати\ń\nть мо\ń\nжно туда\ń\n. — \n. — Пожа\ń\nлуйста! Приходи\ń\nте к нам ещё! \n18 朗读下列对话并回答问题： Продаве\ń\nц хоро\ń\nший и\ń\nли плохо\ń\nй? \n1) — Скажи\ń\nте, пожа\ń\nлуйста, почему\ń\n у вас я\ń\nблоки сто\ń\nят 100 рубле\ń\nй? В \nмагази\ń\nне ря\ń\nдом я\ń\nблоки сто\ń\nят 50 рубле\ń\nй. — Тогда\ń\n иди\ń\nте и покупа\ń\nйте я\ń\nблоки там. — Но там сего\ń\nдня я\ń\nблок нет! — Вот когда\ń\n у меня\ń\n не бу\ń\nдет я\ń\nблок, они\ń\n то\ń\nже бу\ń\nдут сто\ń\nить 50 рубле\ń\nй!\n2) Покупа\ń\nтель спра\ń\nшивает продавца\ń\n: — У вас мя\ń\nсо све\ń\nжее? — Нет, несве\ń\nжее. — А ры\ń\nба? — О нет, возьми\ń\nте лу\ń\nчше мя\ń\nсо!\n1(оди\ń\nн), 21(два\ń\nдцать оди\ń\nн), 31(три\ń\nдцать оди\ń\nн)... рубль \n2 (два), 3 (три), 4 (четы\ń\nре) , 22 (два\ń\nдцать два), 23 (два\ń\nдцать три), \n24 (два\ń",924,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,264,997,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.01669195751138088,0.6,0.924,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_265,265,"́\nте лу\ń\nчше мя\ń\nсо!\n1(оди\ń\nн), 21(два\ń\nдцать оди\ń\nн), 31(три\ń\nдцать оди\ń\nн)... рубль \n2 (два), 3 (три), 4 (четы\ń\nре) , 22 (два\ń\nдцать два), 23 (два\ń\nдцать три), \n24 (два\ń\nдцать четы\ń\nре)... 5 (пять) — 20 (два\ń\nдцать) 30 (три\ń\nдцать), 40 (со\ń\nрок), 50 (пятьдеся\ń\nт), 60 (шестьдеся\ń\nт), \n70 (се\ń\nмьдесят), 80 (во\ń\nсемьдесят), 90 (девяно\ń\nсто), 100 (сто)\n1000(ты\ń\nсяча)\nВы ещё по\ń\nмните?\nрубл я\ń\nрубл е\ń\nй",427,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,265,506,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,,0.5,0.427,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_266,266,"158\nУрóк 8\nцветы\ń\n, тетра\ń\nди, я\ń\nблоки, шокола\ń\nд, портфе\ń\nль, хлеб, ру\ń\nчка, руба\ń\nшка\n45 р. 32 к.10 р. 85 к.35 р. 98 к.28 р. 22 к.\n199 р.\n32 р. 56 к.45 р. 42 к.\n186 р. 15 к.\nЗапо\ń\nмните!\n1(одна\ń\n), 21(два\ń\nдцать одна\ń\n), 31(три\ń\nдцать одна\ń\n)... копе\ń\nйка \n2 (две), 22 (два\ń\nдцать две), 32 (три\ń\nдцать две)... 3 (три), 4 (четы\ń\nре) , 23 (два\ń\nдцать три), 24 (два\ń\nдцать четы\ń\nре)... 5 (пять) — 20 (два\ń\nдцать) 30 (три\ń\nдцать), 40 (со\ń\nрок), 50 (пятьдеся\ń\nт), 60 (шестьдеся\ń\nт), \n70 (се\ń\nмьдесят), 80 (во\ń\nсемьдесят), 90 (девяно\ń\nсто), 100 (сто)\n1000 (ты\ń\nсяча)\nкопе\ń\nйки\nкопе\ń\nек\n19 两人一组活动。 1) 按要求进行活动。 Де\ń\nдушка пло\ń\nхо ви\ń\nдит, ско\ń\nлько сто\ń\nит шокола\ń\nд... Помоги\ń\n де\ń\nдушке.\nОбразе\ń\nц: — Ско\ń\nлько сто\ń\nит шокола\ń\nд? — Шокола\ń\nд сто\ń\nит 28 рубле\ń\nй 22 копе\ń\nйки.\n2) 利用上面的图说一说谁买的东西最多。 У вас есть 199 рубле\ń\nй. Что вы хоти\ń\nте купи\ń\nть?",893,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,266,990,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.043348281016442454,0.7,0.893,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_267,267,́\n де\ń\nдушке.\nОбразе\ń\nц: — Ско\ń\nлько сто\ń\nит шокола\ń\nд? — Шокола\ń\nд сто\ń\nит 28 рубле\ń\nй 22 копе\ń\nйки.\n2) 利用上面的图说一说谁买的东西最多。 У вас есть 199 рубле\ń\nй. Что вы хоти\ń\nте купи\ń\nть? \n— Я хочу\ń\n купи\ń\nть...\n— ...сто\ń\nит...,228,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,267,236,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.0963855421686747,0.7,0.228,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_268,268,"159\nУрóк 8\n20 看图说话。 Сун Да ну\ń\nжно купи\ń\nть пода\ń\nрки в Москве\ń\n. Посмотри\ń\nте на рису\ń\nнки и \nскажи\ń\nте, что он мо\ń\nжет купи\ń\nть ба\ń\nбушке, де\ń\nдушке, па\ń\nпе, ма\ń\nме, тёте, дя\ń\nде, \nучителя\ń\nм и друзья\ń\nм. \nОбразе\ń\nц: Я ду\ń\nмаю, ба\ń\nбушке мо\ń\nжно купи\ń\nть... потому\ń\n что...\nсу\ń\nмка, ша\ń\nпка, пла\ń\nтье, пальто\ń\n, самова\ń\nр, ша\ń\nхматы, кни\ń\nги, карти\ń\nны, плато\ń\nк, \nматрёшки, портфе\ń\nль, конфе\ń\nты, руба\ń\nшка, шокола\ń\nд, откры\ń\nтки\n— Я могу\ń\n купи\ń\nть...\n— У меня\ń\n ещё есть... (ско\ń\nлько?) рубле\ń\nй.\n3) 比一比谁算得最快。 Ма\ń\nма ходи\ń\nла в магази\ń\nн, она\ń\n купи\ń\nла мно\ń\nго проду\ń\nктов. Ма\ń\nма \nзаплати\ń\nла 198 рубле\ń\nй. Она\ń\n купи\ń\nла ры\ń\nбу, молоко\ń\n, хлеб, конфе\ń\nты и \nпельме\ń\nни. Ры\ń\nба сто\ń\nит 58 рубле\ń\nй 42 копе\ń\nйки. Молоко\ń\n сто\ń\nит 29 рубле\ń\nй \n35 копе\ń\nек. Хлеб сто\ń\nит 24 рубля\ń\n 53 копе\ń\nйки. Конфе\ń\nты сто\ń\nят 40 рубле\ń\nй 68 \nкопе\ń\nек. А ско\ń\nлько сто\ń\nят пельме\ń\nни?",950,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,268,955,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.017673048600883652,0.7,0.95,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_269,269,"160\nУрóк 8\n21 朗读小诗并说出 \n«плачу\ń\n»\n 和\n«пла\ń\nчу»\n的原形。 Тру\ń\nдный глаго\ń\nл\nГлаго\ń\nл\n（动词）\nплати\ń\nть три дня учу\ń\n: В метро\ń\n, в тролле\ń\nйбусе — плачу\ń\n.\nЯ пла\ń\nчу и\ń\nли плачу\ń\n? А е\ń\nсли мне не да\ń\nли сда\ń\nчу\n（找回的钱）\n, Хочу\ń\n я и\ń\nли не хочу\ń\n, Я не плачу\ń\n, а гро\ń\nмко пла\ń\nчу!\nМы бу\ń\nдем чита\ń\nть текст\nЗапо\ń\nмните!\nсерди\ń\nться (на кого\ń\n-что?)\nя сержу\ń\nсьмы се\ń\nрдимся\nты се\ń\nрдишьсявы се\ń\nрдитесь\nон, она\ń\n се\ń\nрдитсяони\ń\n се\ń\nрдятся\nНе серди\ń\nсь(-тесь)! 22 选词并用它们的适当形式填空。 серди\ń\nться/рассерди\ń\nться\n1) Я сказа\ń\nл ма\ń\nме, что я куплю\ń\n проду\ń\nкты, но не купи\ń\nл. Когда\ń\n ма\ń\nма пришла\ń домо\ń\nй, она\ń\n о\ń\nчень на меня\ń\n.\n2) — Почему\ń\n ты на Пе\ń\nтю? \n— Потому\ń\n что он съел мой шокола\ń\nд и не сказа\ń\nл мне. — Не ! Он ещё ма\ń\nленький!\n3) Та\ń\nня на мла\ń\nдшего бра\ń\nта, потому\ń\n что он меша\ń\nет ей \nзанима\ń\nться.\n4) На\ń\nши сосе\ń\nди вчера\ń\n о\ń\nчень на нас, потому\ń\n что по\ń\nздно ве\ń",942,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,269,992,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,0.04477611940298507,0.7,0.942,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册_chunk_270,270,"— Не ! Он ещё ма\ń\nленький!\n3) Та\ń\nня на мла\ń\nдшего бра\ń\nта, потому\ń\n что он меша\ń\nет ей \nзанима\ń\nться.\n4) На\ń\nши сосе\ń\nди вчера\ń\n о\ń\nчень на нас, потому\ń\n что по\ń\nздно ве\ń\nчером \nмы слу\ń\nшали му\ń\nзыку и меша\ń\nли им спать.\n5) — Почему\ń\n ты не разгова\ń\nриваешь со мной? Ты на меня\ń ? — Нет, я не \n, у меня\ń\n боли\ń\nт голова\ń\n.",346,0,unknown,text-extracted,,2.0,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册,270,363,2025-07-21T14:24:49.768Z,2.0,2025-07-17T02:34:37.952Z,九年级,[object Object],人教版,,0.5,0.346,1,全一册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/俄语/人教版-人民教育出版社/九年级/义务教育教科书·俄语九年级全一册.pdf,人教版-人民教育出版社_九年级_义务教育教科书·俄语九年级全一册.json,俄语,330
